review,sentiment
"Where the Sidewalk Ends is quite a good film-noir crime drama and is shot well in black and white and on location as well.<br /><br />A copper accidentally kills a bloke who is suspected of murder and to protect himself, he covers this up and blames it on another person he doesn't like who has committed a lot of crimes in the past. But towards the end, he owns up but not before falling in love with a woman he meets who is the lover of the person he killed...<br /><br />The cast includes Dana Andrews (While the City Sleeps, Curse of the Demon), Gene Tierney (Laura, The Ghost and Mrs Muir), Gary Merrill (Mysterious Island), Karl Malden (The Streets of San Francisco, Beyond the Posidon Adventure) and Craig Stevens (The Deadly Mantis). Good parts from all.<br /><br />Where the Sidewalk Ends is worth checking out if you get the chance. Excellent.<br /><br />Rating: 3 stars out of 5.",pos
"Gere and Danes star as 2 workers for the department of public safety who keep track of released sex offenders. Gere, who plays Babbage, refers to them as his flock. Gere is an over obsessed vigilante whom is on his way out. He is training, new comer Allison, to take over his job. Gere sees his flock as very sick, disturbed puppies. He asks them questions that are not on the list, and tries to act like the police and solve crimes. He keeps getting warned for this behavior, hence the reason he is being replaced. During his final few days on the job, a young girl goes missing, and Babbage is sure it is one of his flock whom has gone astray. Him and Allison narrow a list down and discover some of the offenders have gone AWOL. So, he decides that he needs to track the missing girl down rather than help the police. That part is a little far fetched.<br /><br />There is some sick, twisted stuff shown in this film. Like when Babbage and Allison go to this building where a bunch of sick people do disturbing things to each other. Also, there are the people who kidnapped the girl. At the end of the film, we see what sick freaks they are. However, I wouldn't call this movie excessive because not really much is shown on film.<br /><br />FINAL VERDICT: If you like thrillers and films about serial killers and cops chasing killers, then you will like this.",pos
"This is only related to the first movie by the name. The plot has nothing to do with the first and the whole movie stinks!!! I have no idea what they were thinking but this movie is so bad. Avoid this at all costs, the first movie in the series is acceptable as a slasher flick and so is the fourth but this one and the 3rd are rubbish!!",neg
"I have seen this film numerous times and for the life of me, I cannot understand why some people compare this to BABE. This film is not about the secret life of ALL animals who secretly can talk. Instead, it is about a Parrot who learns to talk to help his owner, a little girl with a serious stammer, overcome her speech impediment only to be separated from her in a heart-wrenching scene early on. Then the great journey begins. Paulie the Parrot sets out to try and find his one great friend, Marie.<br /><br />Along the way, he meets several wonderful people and numerous nasty people. He falls in love with a girl parrot and loses her. He gets conned into a life of crime and then captured by a bad scientist who wants to exploit him.<br /><br />He recounts his tale to a sympathetic Janitor in the Lab who agrees to help him escape and find his beloved Marie.<br /><br />Tony Shaloub shines as the kindly Janitor who has an open mind and big heart and who determines to help little Paulie despite the risks. Jay Mohr plays the voice of the Parrot AND one of the seedy characters he comes across.<br /><br />There is a little suggestive language but this film is appropriate for most kids and even more so if the parents join in on the fun and watch too. It is a witty, clever, epic animal-adventure story and ultimately a great love story about a Bird and his little girl. He search for Marie ends with a quite an unexpected surprise for most people who don;t know much about Parrots.<br /><br />Kids who have seen the wild Green Parrot Tribes in Los Angeles and Pasadena will especially benefit from seeing this film and understanding that Birds, especially Parrots are not disposable pets. All children everywhere, will see that Pets form deep attachments themselves and that the love and loyalty of a dog or parrot is a gift to be treasured.<br /><br />so no BABE here, more of an incredible journey with a twist.<br /><br />Enjoy and try no to tear up during the sad parts.",pos
"I just watched Holly along with another movie about trafficking and child sexual exploitation called Trade at Film by the Sea international film festival. I have to say that Holly blew Trade out of the water. <br /><br />Holly is a powerful and amazing film on many different levels. From purely an artistic and cinematic perspective, it is amazing. The sound-mixing, camera angles, directing and acting are all spot on. <br /><br />Additionally, the way it handles the subject matter is tasteful and non-exploitative. It presents the issue of child sexual exploitation in a way that is both educational and accurate. The filmmakers paid an exquisite amount of attention to detail, truly capturing the nuances of the epidemic of child sexual exploitation and trafficking. Too often when dealing with a subject matter of this kind, it is tempting to shock the audience with graphic scenes of rape, and violence. Holly is able to achieve all of this without falling into that typical Hollywood trend. <br /><br />I've had the pleasure of seeing Holly at two separate film festivals, once in the US and once in Netherlands. I can honestly say that I have never seen audiences more moved. Just listening to conversations after the screening, people are asking what they personally can do to fight child sexual exploitation. <br /><br />I highly recommend it to everyone, both for its cinematic value and its subject matter.",pos
"This movie was horrible, simply put. It was so bad I registered with IMDb to warn you of its dangers.<br /><br />I am a campy horror film expert, per se. I have watched ""Redneck Zombies"", ""House of the Psychotic Women"", ""Slumber Party Massacre II"" and many others. I know my schlock. And I know this movie sucks.<br /><br />Three fourths of the film is comprised of scared individuals running from one side of the screen to the other. When they are not running, they are spouting non-sequitur lines, devoid of emotion or motivation. When the actors begin to be acceptable, the direction falls to pieces. There were so many jarring low-angle shots; I figured Leif Jonker had a 3 foot tall tripod. He used what I call the ""Leif Maneuver"" several millions times: that is, zooming out from an object of interest like an amateur. Apparently the film crew couldn't get up early enough to film a sunrise, so they filmed a sunset... and played it in reverse. With direction this lazy, you are actually impressed with the final gory scene. The only thing you can figure is that the last five minutes was filmed before the first eighty-five minutes.<br /><br />If you want a good (bad) gory movie, rent ""Riki-Oh"" or the foundational ""Dead Alive."" If you are a schlock buff, and are looking for a challenge, give ""Darkness"" a go.<br /><br />Quote o' the movie-<br /><br />Vampire: It's die time!",neg
"Not only did they get the characters all wrong, not only do the voices suck, not only do the writers seriously need to get girlfriends, not only are the drawings really crude, but it seems like it was mainly created for ages 1-6. The only episode I've ever seen of this show that kept me watching, was ""A Mattter Of Family"", because I liked the Robin character. And sometimes I think it's just a general copy of Batman The Animated Series. Example: In BTAS, Bruce is friends with Harvey Dent, yeah? Over a two episode story, he transforms into the unlikely villain, TwoFace. In the ""Show"" Bruce is Friends with that Ethan guy, and over a two episode story, he Transforms into the unlikely villain ClayFace. That was just a small example (That may not even be true), but in short, this is the WORST attempt on a Batman series. And That's saying something.",neg
"To get in touch with the beauty of this film pay close attention to the sound track, not only the music, but the way all sounds help to weave the imagery. How beautifully the opening scene leading to the expulsion of Gino establishes the theme of moral ambiguity! Note the way music introduces the characters as we are led inside Giovanna's marriage. Don't expect to find much here of the political life of Italy in 1943. That's not what this is about. On the other hand, if you are susceptible to the music of images and sounds, you will be led into a word that reaches beyond neo-realism. By the end of the film we there are moments Antonioni-like landscape that has more to do with the inner life of the characters than with real places. This is one of my favorite Visconti films.",pos
"I have to admit that I'm a great fan of this show, so you must know how disappointed I got when I watched this movie. First of all, the plot was awful, I thought it was going to be something more interesting, like to see what happened to Arnold fathers, or something more interesting, but NOOOOOOO, a maniac wants to destroy Arnold's house, between many other places, so many people tries to stop this.<br /><br />I must admit that the plot wasn't so bad after all, but what really sucked were the steps that Arnold and his friends do to stop this maniac, they become friends of a spy,; they drive a bus (based on a video game, for God sake), and to worse everything, they make super-moves on the bus, things that many persons had already tried and died, but not Arnold, Gerald and Helga, 'cause they are experts on a video game.<br /><br />Honestly, my mom, my sister, even me got really disappointed after watching this movie, 'cause it was the worst way to finish a really good cartoon. I must admit that I used to enjoy ""Hey Arnold!"", it was one of my favorite cartoons on Nickelodeon, but after this crap of movie, I'm not quite sure if I'm going to watch ""Hey Arnold!"" as I used to watch it on the past.<br /><br />Other thing Nickelodeon, with that enormous number of dynamite I can assure you that not a simple street would explode, I think that the whole city could explode with that, oh, and please, if all of your future movies from good cartoons are going to be like that, don't do more movies, you give a bad critic to cartoons that used to be good.<br /><br />Honestly, I think this was the worst way to end this show, a good show transformed into this crap of movie.",neg
"A toothsome little potboiler whose 65-minute length doesn't seem a second too short, My Name is Julia Ross harks back to an English tradition of things not being what they seem -- Hitchcock's The Lady Vanishes is one example. Out-of-work Julia Ross (Nina Foch) finds a dream job at a new employment agency in London, whose sinister representative seems very anxious to ascertain if she has living relatives or a boyfriend. After reporting to duty, she wakes up (Having Been Drugged) in a vast Manderley-like pile on the Cornish coast, supposedly as the barmy-in-the-crumpet wife of George Macready, who displays an alarming interest in knives and ice picks. His doting, enabling mum is the irresistible Dame May Whitty (this time a model of bustling efficiency on the other side of good-vs-evil than she occupied in The Lady Vanishes). The nightmare vision of this tale unfolds claustrophobically; we know what's going on but are powerless to tell poor Julia. This movie, curiously, is regularly accorded a place of honor as one of the earliest (and very few British) films noirs. I think it's closer to the Gothic old-dark-house tradition than the American one of wet cobblestones and urban corruption; it does, however, evince a more modern, psychoanalytic cast of mind. Whatever you call it, it remains a sharply satisfying thriller.",pos
"I don't watch much porn, but I love porn stars. And I love gory movies. So when I heard about a porn-star gore movie, I was really excited. Of course, that was years ago and when I heard about all the trouble with making and finishing the movie, I never thought I'd actually get to see it. But I did and I'm not ashamed to admit I loved it, even with all its flaws.<br /><br />First, the flaws. The story is set in Ireland and is called Samhain, but the story it seemed to want to tell is about the Sawney Beane clan from Scotland. So why not just set it there and skip the third-grade report about Samhain/Irish immigrants/Halloween? Also, it breaks its own rules by stating that you're safe on the trails, but then the cannibal mutants just start running amok everywhere. It's never clear how many cannibals we're dealing with. There's a big stone castle that's obviously ancient, yet no one's noticed it before. The self-conscious horror film references are annoying and so are the characters. The heroine has a flashback montage of all her dead friends that include a character she NEVER MET. The ending makes no sense.<br /><br />So what works? The gore! Sure I would have liked more, but it was refreshing to see such a nasty movie that wasn't afraid to be nothing more than a gore movie. Two murders are waay over the top and Taylor Hayes has a nice disgusting scene. The two wild murders are even given extended shots on the DVD. I've always been of the mind that gore can overcome a stupid story and Evil Breed reinforced that.",pos
"My baby sitter was a fan so I saw many of the older episodes while growing up. I'm not a fan of Scooby Doo so I'm not sure why I left the TV on when this show premiered. To my surprise I found it enjoyable. To me Shaggy and Scooby were the only interesting characters *dodges tomatoes from fans of the others* so I like that they only focus on those two. However, this may cause fans of the original shows to hate it. I like the voice acting, especially Dr. Phinius Phibes. I liked listening to him even before I knew he was Jeff Bennett. And Jim Meskimen as Robi sounds to me like he's really enjoying his job as an actor. I also get a kick out of the techies with their slightly autistic personalities and their desires to play Dungeons and Dragons or act out scenes from Star Wars (not called by those names in the show, of course).",pos
"An adaption of the book 'Finding Fish'. This story is about a troubled young sailor Antwone Fisher (Derek Luke) who tells the painful story of his past to a psychiatrist Jerome Davenport (Denzel Washington). A brilliant debut performance by Derek Luke and an always stunning performance by Denzel Washington.<br /><br />This movie was incredible on so many levels and I was disappointed that it didn't win an Oscar, I think it was because it was released at a bad time that's why it was overlooked. I strongly recommend this film to everyone, you'll be touched by his story and it really does make the audience become empathetic with this young man that is Antwone Fisher.<br /><br />If you like inspirational true stories, then watch Antwone Fisher.<br /><br />Thank you",pos
"This 1986 Italian-French remake of the 1946 film of the same name turns up the heat early, and doesn't let us come up for air. The story is about a high-school student (Federico Pitzalis) who can't keep his eyes off the mysteriously beautiful young woman (played by Dutch phenom Maruschka Detmers) who lives next door to the school. One day, he follows her, and his persistence pays off. There's only one problem: She's engaged to a sketchy character (Riccardo De Torrebruna) who may or may not have committed a heinous crime, and if he repents, will probably be let off with a slap on the wrist. Also, the young woman is a little ""funny in the head"", and this is corroborated when we discover she has been seeing the boy's father, who is a psychiatrist. Giulia's emotional instability is only equalled by her prodigious sexual desires. Hot, hot, hot, from the word go, with handsome leads and a bombshell performance from Detmers, who plays us like a yo-yo (as she does the boy) from scene to scene, with enough suspense to keep us guessing right up until--and even after--the end. Available in R and X (!) rated versions.",pos
"this movie is not good.the first one almost sucked,but had that unreal ending to make it worth watching.this one has nothing.there's zero scare,zero tension or suspense.this isn't really a horror movie.most of the kills don't show anything.there's no gore to speak of.this could almost be a TV,except for a bit of nudity and a bit of violence.the acting is not very good,either.and don't get me started on the dialogue.as for the surprise ending,surprise,there isn't one.i suppose it could have been worse,although i don't see how.but then again,it is less than 80 minutes long,so i guess that's a good thing.although it felt a lot longer. apparently this is the cut version of the film.i found it for a very cheap price,but it still not worth it.if you want the uncut more graphic version,check out the Anchor Bay edition.anyway,this version of Sleepaway Camp II:Unhappy Campers gets a big fat 1/10 from me. p.s.if you watch this movie,you will probably be a bored and unhappy camper.if you are a real fan,you might want to pick up Anchor Bay's Sleepaway Camp(with survival kit) three disc collection containing the first three movies uncut and with special features",neg
"I must say, I thought I had seen it all. I am an extremely jaded movie buff. This movie didn't shock me, by any means. I'm way past that point. But it did take me to certain emotional places I didn't know I could go to. I had no idea I could ever find (ick) the idea of beastiality erotic. Never never never. Ever. Ever. But there you go. He did it. I have to give the director credit. He pulled it off.<br /><br />For the first 40 minutes this movie is a TOTAL bore. We start off with some very explicit footage of two horses having sex. After five minutes of this I started wondering if buying this movie wasn't a mistake. Then an old guy in a wheelchair talks to some other old guy about two people getting married. Then some nervous guy shaves. Then we see (briefly) a hot chick getting it on with a butler (but this is very brief). At this point I was cursing the movie out loud while trying to stay awake. In fact, I fell asleep at about the 40 minute mark and forced myself to finish it the next night.<br /><br />We finally get the good stuff when a girl (who knows who she is, or who anyone is in this movie) has a dream about a Victorian-era gal being ravaged by a beast-thing in the forest. The scene goes on for quite some time and is really the meat (heh-heh) of the whole deal. It's beautifully shot, superbly edited, and does deliver the goods. They do try to wrap up the plot at the end and it sort of makes sense but sort of doesn't either. Oh well. I would definitely recommend this film. The first 40 minutes made me want to shoot myself (and my TV) but the last 50 minutes totally redeems it.",pos
"The filmmaker inhaled Andy Goldsworthy's art, his search for closeness with the land and the water, and his sense of proportion -- and so gently, so beautifully breathed it back on to film for the rest of us. ""Rivers and Tides"" loves Goldsworthy's work and joins it as a visual concert of time and human presence in a flowing world, a world that hides its power in plain sight. See this movie!",pos
"Russian emigrant director in Hollywood in 1928 (William Powell) is casting his epic about the Russian revolution, and hires an old ex-general from the Czarist regime (Emil Jannings) to play the general of the film, and the two relive the drama and the memory of the woman they shared (Evelyn Brent), of 11 years before.<br /><br />Try as I might, I feel it hard to warm to 'The Last Command' for all its virtues. 'The Docks of New York' was indubitably a great film, and 'Underworld' is a film I have always been craving to see, but 'The Last Command' is rather heavy-going. The premise is fascinating, but the treatment does really make the script come to life, except in the sequences set in Hollywood, depicting the breadline of employable extras and the machinations of a big movie production with state-of-the-art technology.<br /><br />Emil Jannings is, predictably, a marvelous Russian general, distinguishing wonderfully between the traumatized and decrepit old ex-general, transfixed in his misery, and the vigorous, hearty officer of yore.<br /><br />The ending is great and worth the wait, but in order to get there you must prepared to be slightly bored at times.",pos
"Vampire cyborgs rule the world and use the blood of humans as fuel, however there is going to be a shift of power thanks to a renegade android (Kris Kristofferson) and a warrior woman (Kathly Long) as they face off against Lance Henriksen and Gary Daniels (Who play the cyborgs in this ridiculous movie) Of all the questions left unanswered by this dreadful movie, the most poignant is Who's idea was it to cast country singer Kris Kristofferson as a cyborg warrior who is able to give as good as he gets. No, don't get me wrong I could see Kristofferson as a vigilante or something but not as a cyborg. Strangely one suspects that this was written for Dolph Lundgren, however Lundgren must have had the wisdom to not do it. However despite the disastrous casting, Kristofferson is easily the most enjoyable thing about the movie. He gives a performance far more human then the inexpressive Kathy Long. (And Kristofferson is playing a robot) despite the miscasting, Kristofferson provides the few moments of interest. Lance Henriksen is slumming and Gary Daniels is wasted but basically Knights is baffling failure. You stand back in horror wondering who the hell thought that this was even a good idea on paper. (This is a movie where a dismembered Kristofferson is fighting robots in a backpack) Worst of all it ends in a what if sequel, thankfully this has yet to materialize although I still have nightmares at the proposition of the likelihood of such an event.<br /><br />* out of 4-(Bad)",neg
"Man's Castle is a wonderful example of a Pre-Code film. It involves realistic events with truly enjoyable and imperfect characters. Spencer Tracy plays Bill, a free soul without a dime in his pocket. He makes a living doing odd jobs and traveling to a new city when he gets bored of his surroundings. One night, he meets Trina, a beauty by any standards who is cold and alone. She has refused to resort to prostitution so she has not eaten for several days, but the two take very well to each other and form a relationship. His free spirit tempts him to leave her, so life is rocky, but there is a true spark between the two, even if they live in a shack by the river.<br /><br />Tracy is one of the great actors of the silver screen. His characters are amazing and relatable. We can see his thoughts on his face, making him easy to identify with, even if we believe he is behaving badly. Young is great in pre-code films. Her character is very sweet but far from perfect, making her all the more likable.<br /><br />Pre-code elements include skinny dipping, pregnancy before marriage, and crime.",pos
"Its too bad a lot of people didn't understand this and the next episode.<br /><br />But don't worry! ill explain it too you :)<br /><br />This episode is split in 2 parts.<br /><br />first part is Tony's ""Dream"" in his coma. Second part is what happens in real life.<br /><br />now what people didn't understand is that Tony's dream is more then just a dream. in this episode its about his preparation for his Death. He loses his own identity and eventually even forgets himself, thus he disconnects all his bindings with this world. You will notice what I'm saying at the doctor scene, where tony says he has lost his briefcase which contains ""his life"". They makers really did a superb job of interpreting they're own thoughts of what happens when you die. <br /><br />If you understand the whole plot you will find this and the next episode an unique thing, with great spiritual meanings.<br /><br />Like every sopranos episode the acting and filming is superb. <br /><br />Only thing i didn't understand was what the role where of the monks. gonna re watch it till i get this.<br /><br />anyways this episode really touched me, and i don't think anyone else can make a better view of what happens in a almost death experience.<br /><br />10/10 no doubt.",pos
"Being the prototype of the classical Errol Flynn adventure movie and having a good story as well as two more brilliant co-stars in Maureen O'Hara (what an exquisite beauty!) and Anthony Quinn, I can only recommend this movie to all those having even the slightest liking for romance and adventure.<br /><br />Hollywood at its best!",pos
"This story is a familiar one in the long-running Tom and Jerry cartoons, especially in the 1940s, the only difference being that two cats instead of one are threatened to be evicted if they don't catch the mouse (Jerry). Tom has an unnamed buddy (""Butch?"") living in the house with him, so this really upsets ""Mammy Two Shoes"" who can't believe that they have a mouse despite TWO cats in the house.<br /><br />Anyway, the one who catches Jerry can stay while the other gets the boot, so the competition is on!<br /><br />Even though it's familiar territory I still enjoyed this because the cartoon had enough original sight gags to make entertaining. You not only had the cats competing against each but Jerry in the equation as well, so there were enough good gags to definitely recommend if you are a Tom & Jerry fan.",pos
"This movie is so bad it's funny. It stars Scott Backula as some coach, but that's not important, what is important is the large black fellow who plays 1st base. First off he has to be at least 75 years old, yet still plays minor league baseball, second he starts out the movie in the outfield despite not being able to walk, let alone run. Coach Backula brilliantly moves him to first citing the fact that when he attempts to run he stays in the same place for too long a period of time. Backula shows more brilliant coaching strategy in the end of the film, (SPOILER), he tells his star player ""downtown"" to hit a home run, clearly ""downtown"" viewed this as a good move. He hit the home run and won the game for his team, a minor league squad playing the Twins who were the class of the majors in the movie. Now if only Tony Muser, manager of the Royals, would be as smart a coach as Backula and tell his players to simply hit a home run in every at bat, the Royals would never end an inning let alone lose a game.",neg
"The Incredible Melting Man plays like an extended episode of The Six Million Dollar Man, but with violence and some nudity. I know this film is a bit crummy but I found it impossible not to kind of like it.<br /><br />The acting and script are not the best. But the effects are good for a 30 year old movie with a budget of $50 - the title character takes quite a while to actually melt but when he does it's reasonably impressive; we also have one inventive death scene involving electrocution. Of note too is the music, it's insane - a cheese-tastic medley of nonsense.<br /><br />Notable highlights: <br /><br />* Marvel at the slow-motion nurse who jumps through a pane of glass for absolutely no reason whatsoever.<br /><br />* Be amazed by a day in the life of a severed head.<br /><br />* Beware of the psychotic cannibalistic melting humanoid. Called Steve.<br /><br />* Be astonished when our hero takes a break from hunting the melting lunatic to have a bowl of soup and complain about insufficient crackers in the kitchen.<br /><br />This film is just too 70's for me to hate it. It's tacky and trashy but I thought it was a lot of fun. You could do a lot worse.",neg
"This is one of the worst films I've ever seen. I looked into it mainly out of a morbid curiosity since I loved the novel, and I wish I hadn't. I turned it off after a little less than an hour, though I wanted to turn it off after five minutes. I wish I had. It disregards the novel a lot and changes all sorts of factors. Unless the film managed to redeem itself in the last 50 or so minutes (which would be impossible) I would in no way recommend this. Its an insult to one of the greatest writers of the 20th century. I don't think, as many people say that it is, that ""The Bell Jar"" is necessarily unfilmable, but this particular rendition could have been done without. I'd almost like to see this one day in the hands of a director and screenwriter who can do it justice.",neg
"I always get frustrated by films that were obviously written by one gender. Especially when they obviously don't do enough research to find out when something not only doesn't ring true, but rings blatently false.<br /><br />The scene I am remembering is the one in the bathroom where Jack tells his football teammates that he got Diane pregnant. In no way, shape, or form would a guy ever cheer another guy getting a girl pregnant in high school. They might cheer about the guy having sex with the hot cheerleader, but I can also guarantee that the first the football team heard about it would not be at a urinal.<br /><br />It was obvious that this film didn't take itself so seriously, and it wasn't hideously bad, but come on!",neg
"<br /><br />I have seen this movie many times. At least a Dozen. But unfortunatly not recently. However, Etched in my memory never to leave me is a scene in which Mickey Rooney, -""Killer Mears"" knows that he is to be executed and it's getting close to the moment of truth, He dances, and cries, and laughs, he vacillates from hesteria to euphoria and runs the gambit of ever emotion. Never have I seen such a brilliant performance by any actor living or dead, past or present. It was then I know for sure that Mickey Rooney, yes, ""Andy Hardy"" was and is a actor of great genius. However I kept it, my opinion to myself for years thinking, surely I must be alone in this viewpoint. About 15 years or so after I saw this film for the last time on television, I chanced to read the old Q & A section of the Los Angeles Times. The question was posed to Lawrence Olivier, and the question was: ""Mr. Olivier You are considered one of the greatest actors of all time, whom then do YOU consider to be among the greatest actors?"" His answer was, ""Peter Finch and Mickey Rooney"" I was stunned, but not surprised. I immediatly flashed back to his ""Killer Mears"" And I felt very good for having seen this great ability in him, and now having my view supported by another whos work I admired.. Later of course there was ""Bill"" and many other great moments with Mikey Rooney. This film, ""The Last Mile"" should be seen by all acting students. I Frankly cannot remember a great deal about the film after all these years but Mr. Rooney in it, will never leave me. If anyone out there remembers this film the same as I do? I would be interested in hearing from you. For this picture etched in my heart alone I gave it a 10 just on the face of his performance.",pos
"We so often talk of cinema landmarks - Kane, The Godfather, A Bout de Souffle. One film however is too often overlooked by ""serious"" film critics. I am talking of course about the classic Doc Savage (M.o.B.)<br /><br />This film is not only exciting but also seriously explores the issue of exploitation of the developing nations by US imperialism. Not to mention kung-fu.<br /><br />It also possessed the greatest soundtrack in film history (until of course Queen's breathtaking work on Flash Gordon). Although a bit of a rarity, this film is well worth seeking out - it will repay the effort of your search ten-fold.",pos
"Every child experiences trauma growing up and every child's active imagination has gotten the best of them, but for Jake (Anthony De Marco  of the forthcoming Clint Eastwood film CHANGELING - who resembles Henry Thomas circa 1982) the combination may prove deadly. <br /><br />A lonely six year old whose imagination kicks into high gear when he is crestfallen to learn his quarrelling parents Peter (Sean Bridgers, late of ""DEADWOOD"") and Jules (Brooke Bloom, ""CBS: Miami"") suddenly decide to divorce, leaving him to his own devices and unleashing a new tenant  a zombie in his closet.<br /><br />Jake actually gets this seed planted while playing with neighborhood friend Dillon (Matthew Josten) who provides him with a print out off the internet of FAQ re: zombies. Jake is so convinced that one is out to get him  and his family  he begins to hatch a plan of action to protect them before it's too late.<br /><br />Indie newcomer Shelli Ryan  who wrote and directed  blends domestic drama with underlings of horror but the former (smartly) outweighs the latter, with a decent story buoyed by fine acting(De Marco is the rare breed of child actor where he is a CHILD and not 'acting' - all his nuances are very evident of the awkward, shy, introverted child that many can relate too (I certainly can). Bridgers makes his cheating husband empathetic in the realization he really loves his son while Bloom has the more difficult job of building sympathy as the somewhat lackadaisical mother who is quick to emotions over rationality  it doesn't help when Dillon's mother Ruth (Monette Magrath, who resembles Laura Dern) is constantly feeding her implied information driving a wedge between Jake and his dad. Magrath also has a tough task to make her manipulative character relatively likable but she proves to in a revealing scene that I won't go into detail but shows why she is the way she is (and more importantly how she has also affected her own child).<br /><br />The fillmmaker's subjective camera is also well employed (many angles shown form Jake's POV at waist-level or somewhat skewed; i.e. the upside down shot of Peter carrying his son in the same position while having some fun in the backyard), and the editing is relatively flawless. <br /><br />Ryan based the screenplay on personal experiences growing up and also witnessing first hand account of a friend going through the same situation and how the affects of adult relationships can be harmful if inflicting their fears, anger and stress onto their children. Here the film is very successful in getting its theme across.<br /><br />However the horror underpinnings are a little disjointed to say the least but the homage to George A. Romero's zombie films are shown lovingly by Ryan (Jake's mom is asleep in front of the TV as NIGHT OF THE LIVING DEAD unspools, causing his own belief of the undead to be in their home). The metaphor of a monster acting as surrogate to domestic abuse may be a bit heavy-handed but again, the child's fear of a thing under his bed is universal.",pos
"This movie is a vehicle for Schwarzenegger-clone Alexander Nevsky. His charisma however is insufficient to lift this movie above the level of its poor script. He has little to add to his Arnie-act.<br /><br />Michael York is quite pathetic as the begging diplomat. Watching him revisit his D'Artagnan-act from the time that he was a better actor made me feel uneasy. Come on, you can do better than that!<br /><br />The story is full of holes and unexplained relations; top of this bill is the informer of Vlad, who sounds like an American woman, but from the context appears to be working for a Russian government-department.<br /><br />Although the story takes place well after the end of the Communist-regime, all the Russian characters are still very communist-like. In contradiction to that, Vlad is allowed to drive a pimped up all utility vehicle as police-car. The action scenes are poorly shot and therefore lack dynamics.<br /><br />Not a must see movie...",neg
"When I first saw this show, I thought it looked interesting. I watched it, saw how it revolved around Sarah, like the character sees the world...revolving around her. I got it, but wasn't laughing very much.<br /><br />Onstage and in her show, she's racist, crude, insensitive and hugely self-centered. I didn't get her at first, and took it all at face value. Then I got to see her movie, Jesus is Magic. I think that served as a Sarah Silverman primer for me, explaining to me just what 'language' she's speaking. She's like Marilyn Manson, working so hard to give us a faceful of horrible ideas and images, but you eventually realise it isn't an assault, it's a statement. And once you understand that, you find you're glad someone's finally giving it to you straight.<br /><br />I don't mean to suggest only smart people will understand, or that to hate this show is to prove your idiocy. While I like a lot of 'smart' shows, I still to this day do not see the humor of Curb Your Enthusiasm. I get the impression that it's good, but I just don't get it. Many people will never get the Sarah Silverman Program, but I'm glad I eventually came around.<br /><br />The creators of this show do work hard, every episode is loaded not just with dialogue and plot, but with songs, or dream sequences, production numbers. These people aren't putting together something to fill a time slot and please advertisers, they appear to be on a mission to make the best show they can put together. If I was to predict the future of this show, I'd say it will go the way of Arrested Development and Freaks & Geeks. It will get canceled before it's time and live on in fans' hearts and on DVD. But take heart, SSP creators, your audience IS out there, and we'll be watching for as long as they let you make the show.",pos
"I basically skimmed through the movie but just enough to catch watch the plot was about. To tell you the truth it was kind of boring to me and at some spots it didn't make sense. The only reason I watched this movie in the first place was to see CHACE CRAWFORD!!! He is so hot, but in this movie his hair was kind of weird. But still hot.<br /><br />However, despite how hot CHACE is, it really did not make up for the film. I guess the plot isn't that bad but what really threw me over was the fact that they cuss in like every sentence. Is it that hard to express your anger without saying the F word every time?The cussing was annoying and the whole flashy, camera shaking thing gave me a headache.<br /><br />All in all, although the plot was OK, I found the film to be a bore and over dramatic. That's why I only cut to scenes with CHACE in it. LOL Anyways, not worth renting unless your a die-hard fan of a specific cast member like I was. Oh yeah the cast was Hot. The girls were HOT!!! But CHACE IS THE BEST!!",neg
"I first saw this film as a teenager. It was at a time when heavy metal ruled the world. Trick Or Treat has every element for a movie that rocks. With a cast that features Skippy from Family Ties, Gene Simmons of Kiss and Ozzy Osbourne as a Preacher, how can you go wrong? Backwards evil messages played on vinyl! Yes thats right, they use records in this movie. In one scene Eddie (Skippy) is listening to a message from the evil rockstar on his record player when things begin to get scary. Monsters start to come out of his speakers and his stereo becomes possessed. As a teenager I tried playing my records backwards hoping it would happen to mine. Almost 20 years later Trick Or Treat is still one of my all time favorite movies.",pos
"It has singing. It has drama. It has comedy. It has a story. It's one of the greatest movies ever made ... period. If you can't enjoy this movie, then you must be either asleep or in some kind of mental disarray. In ""Yankee Doodle Dandy"" James Cagney sings and dances his way to an Academy Award; but in this movie he is BETTER! This is James Cagney at his quisessential BEST! He's fast with the one-liners! He's fast with his feet! It's nonstop action. And the song-and-dance skits are classics, especially ""Shanghai Lil."" And the supporting cast is great; and the entire movie is upbeat, fast moving, and exudes confidence. And even though this movie was made over 70 years ago, it's still watchable, even today. And of course, this movie features Miss Ruby Keeler (who was married to Al Jolson). She is the perfect partner for James Cagney ... and Dick Powell too! If you like upbeat, fast paced movies, with lots of singing and dancing, this is the movie to watch.",pos
"True, the setting in Paris is great. The actors are fine. The story is a twisted morality play. Is it supposed to say that if you want someone badly enough, it's OK to hurt everyone else along the way? In a real romance, you sort of want less cliché than the man who has become bored with his wife and is willing to dump his family, and the woman who is OK with encouraging him to do this. So what if they are decent looking and if Karen Allen shows off her body? The characters are still self-absorbed and reprehensible. Maybe the moral of the story is ""you get what you deserve"". I give it a 4, only for the fast scan potential through the ""male interest"" bits.",neg
