review,sentiment
"I just watched this movie today and not only is it, terrible and awful but it looks like the director just got a few friends together to make a movie about a sick man. I also think that this movie has the look of a porn video with it's clear crisp just filmed view.<br /><br />Thank heavens I work in a video store and I didn't have to pay for it cause this movie is crap x infinity..DO NOT BUY OR RENT THIS MOVIE!!!!! You'd have a better time watching Dude Where's My Car than this piece of crap! And that's not saying a lot for that movie either.<br /><br />The acting is lousy and the movie is just very unwatchable. I was watching this movie and I wanted to kill myself during and after the movie.<br /><br />I walked home and threw up after watching this piece of dirt movie, I then took a shower and burnt my clothes. <br /><br />If I had half a mind I would of took the movie outside and burned it too cause no one should be subjected to it...well maybe members of Al Queda..especially the ones we have in custody and also child rapists who are in prison on life sentences with out parole....just make a set up like a clock work Orange, And then force these cheese head to watch it over and over again.",neg
"This is a typical low budget 1970's mess. It's supposed to be a docudrama about a crew hunting Bigfoot through the Pacific Northwest. Every character is a stereotype, from the Native American to the cynical cowboy. The acting and narration are a complete joke. If you're hoping to see a lot of bigfoot footage - keep hoping. There won't be much, and what there is you could do in your backyard with a cheap costume and a camcorder; it would look better than this movie.<br /><br />It's not that I don't like 1970's low budge fare; I do. It's that this is such a mess of bad acting, bad characters, lousy story and no thrills that you just can't enjoy it. It does not fit into the ""so bad it's good"" category, nor can you get a laugh out of how bad it is without the help of illicit substances. It's mostly a lot of boring footage of the people camping, hiking, riding horses, and watching wild life. There is a bigfoot attack which is completely stupid; supposedly our friend Sasquatch is throwing rocks down on the campers from above while they fire their rifles back at him. By that point you are rooting heavily for bigfoot to drops some rocks on the filmmaker's heads and stop the whole thing.",neg
"Despite Louis B. Mayer reportedly not being interested in signing the young Greta Garbo to a contract, this first American and MGM film for the actress looked quite beautiful. It's obvious that the film was assigned some amazing talent to film the production and make matte paintings, as it has all the nice polish and artfulness you'd expect from the best pictures the studio could produce. It simply looks beautiful--even 84 years later.<br /><br />As for Garbo herself, like her other very early American films she, too, looks different. While she's quite recognizable, her makeup is much softer than it would become just a year later--giving her a less severe look and a gentleness about her you just didn't see in subsequent films. I kind of wish they'd kept this look, but considering how famous she'd become with the trademark look, who am I to say they shouldn't have gone that route?! The film is about Garbo and how she and her family are unfairly forced off their land by the landlord. While the landlady, the much esteemed Doña Bernarda, claims it's because the bank has demanded payment, it's because her son has fallen for Garbo--and what better way to get rid of her than to force them out on the streets! Nice lady, huh?! Years pass and by now Garbo has become a new singing sensation who is world-famous. When she returns to her hometown years later, her old boyfriend (who HAD promised to marry her but wimped out when his mother, Doña Bernarda, refused to allow it) sees her. His new love for another lady is now tested--will he be content to marry this lady who is the heir to a huge pig fortune or will he want his old flame? And, more importantly, will Garbo even take him back after he behaved so spinelessly? In the meantime, a huge rainstorm hits. The land begins to flood and homes soon are being washed away by the deluge. Cortez and a friend make a mad dash as the dam breaks! In a scene where they obviously superimposed his row boat over the cascading stream, he eventually makes it out alive and to the home where Garbo is now staying. She welcomes them inside and they stay with her until the storm passes. Then, he admits that he still loves her and had braved the storm to make sure that she was safe. She tells him to get lost! Next, you see Ricardo about to get married to his second choice, the daughter of the Pork King. He obviously has little enthusiasm for this--and you feel sorry for the lady, as she did nothing wrong. Soon, Cortez is seen wandering back to Garbo's home--he's love-sick and needs her. In this scene, Garbo is quite luminous and can't tell him to leave--as they dissolve in each other's arms. Once again, he tells her of his love for her.<br /><br />When Doña Bernarda learns of this, she is not pleased. Evidently, a Pork Queen is a better catch than an internationally known singer. Because of the meddling of this nasty old lady, Garbo leaves--unwilling to come between the mother and her wimpy son. But, Cortez comes running--announcing he MUST have her and won't rest until he has her as his wife. Moments after making this proclamation, a family friend talks to Cortez and convinces him to give her up for the good of his career and reputation. So much for ""won't rest until he has her for his wife"", huh?! Despite Cortez being a wimp through and through, for some reason she cannot bring herself to hate him. And so, he marries the Pork Queen and lives a very dull life. When years later Garbo meets Cortez again, he is a dull looking middle-aged man--while she is as beautiful as ever. And, not surprisingly, she tells him, once again, to get lost.<br /><br />At the time this film was made, Garbo was not a star in the US and Cortez was. So, in light of this, it's surprising they gave Cortez such an unlikable character to play. Instead of the usual confident Valentino-like role they'd been giving him, here he is an indecisive wimp--a HUGE wimp. And, from here on, his career was on a slow downward spiral. As for Garbo, the role helped establish her as a big star--as she was THE focus of the film and played a character much like her later personas.<br /><br />As for the film, the new music composed for it was very nice, though a tad repetitive. The print, oddly, was nearly perfect throughout except for the intertitle cards--which could use some restoration.<br /><br />A most enjoyable film--expertly constructed, wistful and worth seeing. And, for one of the few times I can think of it, I have no real complaints in this excellent film.",pos
"This film was not nearly as much of a chore as I expected it to be. There are a few seconds of brilliance in this somewhat idiotic hardcore UFO conspiracy paranoia-fest. Most of the acting is mediocre, but fairly typical for 1970s-style stuff replete with pregnant pauses. A photographer and a model witness some strange goings-on in the woods and soon fall victim to these same goings-on. Flying saucers are spotted, more people disappear - but is it the aliens or our own government's ultra-secret group of cover-up guys? Soon enough, a reporter and a ""UFOlogist"" (apparently modeled on the character of the writer-director) are drawn into this unraveling fiasco and become the target of the ultra-secret agents who are as menacing as they are improbable and witless. Then the fun really begins.<br /><br />The movie, predictably, makes about as much sense as the average UFO conspiracy theory, but should be commended for taking itself so seriously. The camera work is OK for a low-budget film, the pacing is pretty good, the script is silly and absurd, and there are continuity issues which are fun to look out for. What are the few seconds of brilliance I mentioned? Honestly, I can't say much you without writing a spoiler. Suffice to say that the end of the film is, at least, worth fast-forwarding to if you can't take the middle.",neg
"this was the most costly film, when produced. Sir Alexander Korda and H.G. Wells were both distressed by its poor ratings---for good reason. it was and remains far ahead of its time. aside from the seemingly poor direction, probably editing, at the very beginning, the work moves along to a stunning conclusion.<br /><br />whether its Sir Ralph Richardson's 'Boss' role, or even better, his wife's, Sir Cedric's, as adversary to space-faring, Raymond Massey's 'John Cabal' center role---all deliver mind-boggling performances.<br /><br />the scene with mr. Korda's incomparable set, of the small girl-child, running out to an absolutely 'never-to-be-matched' scene, commenting 'Life just keeps getting lovelier and lovelier'? that swiftly brings tears to any parent/grandparent. this is not a film for the young--unless 'experienced' and rather those who have seen 'the horror' it opposes.<br /><br />sure, the 'phony-parachuting', looks hokey---while using a 'magnetic-cannon', now termed 'mass-driver' may be viewed as ridiculous, vs. rockets---give Sir Korda a break--Mr. Wells made that choice. and at +/- $8 million, this film went way beyond 'over-budget'---so he concentrated on what he could manage.<br /><br />the true power of this Greatest of cinema rests in 'John Cabal's' final statement of human destiny---his friend 'Passworthy' doubts the wisdom of space-faring, saying, 'We're such little animals.' John Cabal's proper response is,(paraphrased) 'Yes, little animals, and if that is all we are, we must live and die as such.' they are standing under a large astronomical telescope. he sweeps his hand over the night sky. 'Yet we may have all the Universe, or nothing.'---then the final chorus breaks in---'Which shall it be?'---this is not 'Star Wars', 'Blade Runner'---anything you may consider 'Great'---this is the Real Thing.<br /><br />i remind all of Steven Hawking's most recent address, upon his latest 'Medal of Honor'---'Humanity must leave Earth, or die.'---the very core of this work---i love 'standard entertainment'---yet this 'relic', for the wise viewer, offers far more. 'Which Shall It Be?' be in the proper 'mood'---whatever that takes---this will take your breath away---i 'guarontee'---overall, for humanity? the most significant of cinema. <br /><br />since posting, i note many have commented on the poor 'media-quality' of 'surviving' examples. in the 80's i developed a 'proprietary' 'colorization' process which required a 'clean' original. this led me to Michael Korda, who sadly noted all were gone---so we must relish what remains---'sad but true?'",neg
"I went to see Fever Pitch with my Mom, and I can say that we both loved it. It wasn't the typical romantic comedy where someone is pining for the other, and blah blah blah... You weren't waiting for the climatic first kiss or for them to finally get together. It was more real, because you saw them through the relationship, rather than the whole movie be about them getting together. People could actually relate to the film, because it didn't seem like extraordinary circumstances, or impossible situations. It was really funny, and I think it was Jimmy Fallon's best performance. All in all... I would definitely recommend it!",pos
"Assuming this won't end up a straight-to-video release, I would have to say void this title at all costs. Unless you're bored of good, well-executed movies, that is. I saw this last night at AFI Dallas, and I left with 20 minutes remaining, simply because I didn't care anymore (about the plot, not about insulting the director...that is awkward). When you can spot a goof only 5 minutes into the movie (a shot out, shattered window before any shots are fired...and then the window breaks with the first shot), things are going to bad. Let's just say this is only an indicator of things to come...unfortunately.<br /><br />I'll spare you all the details, but this is sub-par in every manner, even the half-assed acting by Michael Madsen is disappointing when you're expecting half-assed acting from him. And the rape scene...Christ! ""Shut up and take it"" should never be used in a rape scene. EVER.<br /><br />3/10",neg
"As an impressionable 10 year old, I liked the ""love conquers all"" philosophy of the 70s sitcom ""Bridget Loves Bernie."" I did understand the controversy, which was about the romantic complications between a Jewish cab driver (David Birney) and an Irish Catholic school teacher (Meredith Baxter) and both sets of parents (Harold J. Stone and Bibi Osterwald as Bernie's parents; Audra Lindley and David Doyle as Bridget's parents) who have issues with the young couple's interfaith marriage.<br /><br />Looking at the show now with years of personal life experiences, I am amazed that the show was even a success for one, albeit, highly-rated season. Created by veteran TV writer Bernard Slade, who a few years after the show's cancellation would write the successful play ""Same Time, Next Year"", ""Bridget Loves Bernie"" was a very light, superficial comedy that collapsed under its own airy weight.<br /><br />There was no denying the real-life chemistry between Birney and Baxter. But, in later years, both actors have shown that they are better actors in other projects (Birney in his short-lived role in ""St. Elsewhere"" and Baxter in ""Family"" and ""Family Ties""). Here, they were trying to breathe life in a show that needed a much gritter comic edge, which might have given the complications more depth to a very controversial subject.<br /><br />The show aired Saturday nights between two CBS powerhouses: ""All in the Family"" and ""Mary Tyler Moore"". Both of those shows were smart, funny and had enough of an edge (more so on the former that the latter) that kept my interest in the situation and the characters. ""Bridget Loves Bernie"" was not very smart and only had some occasional chuckles.<br /><br />This was another example of a show that really was not as good as I remembered.",pos
"In ""Brave New Girl,"" Holly comes from a small town in Texas, sings ""The Yellow Rose of Texas"" at a local competition, and gets admitted to a prestigious arts college in Philadelphia. From there the movie grows into a colorful story of friendship and loyalty. I loved this movie. It was full of great singing and acting and characters that kept it moving at a very nice pace. The acting was, of course, wonderful. Virginia Madsen and Lindsey Haun were outstanding, as well as Nick Roth The camera work was really done well and I was very pleased with the end (It seems a sequel could be in the making). Kudos to the director and all others that participated on this production. Quite a gem in the film archives.",pos
"I remember Parker Posey on ""As The World Turns"" before she became the Queen of the Independent movies. In this film, Posey shows her potential as a top fledged actress. In this film with supporting cast that includes Omar Townsend as Moustafa, a Lebanese immigrant who works as a falafel salesman on the street, who aspires to become a teacher. The supporting cast features a wonderful actress who plays her godmother and only family relative as Judy, the librarian who is old fashioned, dedicated and menopausal. Posey as Mary learns that she has to grow up and mature. Losing her librarian clerk position makes her realize how much she misses it as a place in her life. Mary's life is surrounded by friends in the Lower East Side Village of New York City before it became gentrified with yuppies. This film is quite good for an independent and I have come to enjoy Parker Posey as Mary as well as other characters in other films.",pos
"Even worse than the worst David Lynch ""confusathon"", ""Brain Dead"" makes no sense whatsoever. Shamefully wasted talent (Bill Pullman, Bill Paxton), bounce around like they are in a ""Tom and Jerry"" cartoon on acid. There is negligible character development. It simply starts climbing the ""strange scale"", until climaxing in total chaos. Do not get sucked into this because of the above fine actors. They are given nothing to work with, and you will be wondering what's going on throughout the entire, unbearable 85 minutes. I highly recommend avoiding ""Brain Dead"" at all costs, unless you are into scattering your brain into total nonsense. - MERK",neg
"Going into a movie like I this, I was expecting absolutely nothing entertaining except for a whorde of kills.....what I got was even less.<br /><br />Christmas eve 1947 a kid witnesses his parents doing it while daddy is in a santa suit. Horrified, he runs up the stairs and cuts himself. The story begins 33 years later and Harry Stalling is your normal everyday joe.....cept for the fact he's obsessed with Santa. After his boss makes fun of him he goes insane, dressing up like santa and starts killing non-santa believing patrons and his boss. An unruly neighborhood catches up to him and just as they're about to torch him, he drives his van off a cliff.....into the moon. Not the best ending I've seen but it was original.<br /><br />It was a slow paced, boring movie that really had no redeeming quality except when Harry went apeshyt on the church goers. There was hardly any gore and even the ""sex"" scenes were toned down.<br /><br />Too boring......4 out of 10",neg
"Based on a true story of how a man ahead of his time - the great 19th century American poet and humanist Walt Whitman - made a significant contribution to how western medicine treats people with psychological problems.<br /><br />Interested in the treatment of people with psychological problems, he began to associate with psychiatric workers and patients. After seeing the psychological methods of the time (inhumane and ignorantly cruel methods), Walt rejected those methods, and treated patients with compassion and dignity, encouraging other people to do the same> The story of Walt's interactions with psychiatric workers, patients and townsfolk is full of drama, good humor and wisdom. : )",pos
"I first saw this movie when it was released in the U.S. in 1984. I have seen it many, many times since. What strikes me about the film is the incorporation of the art of the rehearsal into the lives of the characters and visa versa. Throughout the movie the two intertwine and at times one is never too sure if one is watching the lives of the characters or a scene from a rehearsal. This continues up to the climax of the film. All these years later my friends and I still love to debate whether or not ""Carmen"" is really stabbed at the end. From the reactions of the other characters, to the stylized murder, it is open to debate. The passion of the dance, the quality of the acting, the love of art, and the brilliance of the performances all combine to create a superb movie that, once again, blends and twists the line between life and art.",pos
"An absorbing (although repetitive and rather didactic) analysis of exploitation and despair in a situation where there is no way forward or up, where the attempts to make yourself feel better by violating and putting down whoever is below you seems to be the only option. But even here, in this desolate wasteland of lost dreams and no future, that does not work, and reaching out to something or someone to comfort and share with, a simple act of charity, gives some reward, even if it just makes the present bearable by reviving memories of the past.<br /><br />Although there is little actual on screen violence, this is a harsh and brutal film about the small mindedness of oppression (politically and personally) that does not make for easy entertainment. Clearly based on a play, with a small cast, a broader more expansive relation to the general social and political environment would possibly have helped the film to reach a wider audience.",pos
"This is a typical late Universal Horror flick: its technically comptent, if by the numbers, with a cookie cutter plot and some serious overacting. The most interesting part of this film is its stunt casting of Rondo Hatton, a man with a bone disease as the film's ""monster"". Its sad to see this man exploited, but he probably made good use of the money they paid him. Hatton is less horrifying than the studio hoped, as I more often felt pity over fear or even loathing. Martin Koslack is on board as the film's mad artist, and he is very amusing in this part. I for one enjoy seeing Koslack in just about anything; for some reason the man amuses me. The only other part of the film that entertained me is the film's absurd take on the art world. Here we are shown evil art critics who revel in their ability to break artists; this is side by side with the film's male ""hero"" who is an ""artist"" who paints...get this...pin up girls. Somehow our hero's work is reviewed side by side with the villan's absurdist sculpture. Also amusing is the film's chief nasty critic, who at one point claims that he despises the hero's pin up art because ""women like that don't exist"" to which our heroine replies with an assurance that the critic just doesn't get out enough. Finally, there's a bit of a subplot about the heroine's (who is an art critic herself) domestication by the leading man....completely anti-feminist and ridiculous to witness. Overall this film is a rather mediocre picture with a few amusing elements.",neg
This film surprised me a little. I watch a lot of horror/sci-fi films and this is a straight-to-video release that caught me off guard a little. I believe this is Full Moon's best movie thus far and one of Jeffrey Combs best performances. Good movie.,pos
"Does anyone know the exact quote about ""time and love"" by George Ede aka, Father Fitzpatrick in the move, It had to be you? He was talking to Charlie and Annna in the church as they were leaving? If not I will have to rent the movie. This was a great movie. I also loved Serendipity! Great love story for the soul! <br /><br />I met my one true love (my Soulmate) and although I had the experience to meet him when I had least expecting it, I wasn't ready for that kind of emotional relationship. <br /><br />Altho, we did marry, I wasn't mature enough to give as much as I thought I would. I got complacent and took his love for granted and he withstood it for 7 years. <br /><br />He finally left with resentment but we are still hurt and angry & in disbelief about the way it turned out. I had some very hard lessons to learn and we have now been apart 3 years.<br /><br />This movie meant a lot because I am still waiting on reconciling with my one and only true love. I can NOW appreciate that distinct feeling inside of me and the quote of Father Fitzpatrick rang true for me.<br /><br />I know when he has healed enough to trust me again, we will remarry.<br /><br />Don't EVER GET COMPLACENT AND TAKE TRUE LOVE FOR GRANTED! IT HAS BEEN THE HARDEST LESSON OF MY LIFE. <br /><br />Also the music in this movie is OUTSTANDING and MEANINGFUL! This movie is DEEP and spiritually uplifting. TRUE LOVE is worth waiting for, if it is meant to be, it will, no matter what, IT WILL HAPPEN! Nothing is impossible, even when it's the second time around! Thanks!",pos
"Ouch! They don't come much worse than this horrid adaptation of C. S. Lewis's beloved novel. While the adaptation is very true to the novel, the acting is simply awful and the sets and special effects are on a scale equivalent to a school play. I've read that the budget for this miniseries was the grandest that the BBC has ever given at the time, but surely they could have scraped together a bit more than the $2 that it looks like this was filmed for. The worst effect of all is Mr. Beaver. I know computer effects weren't at the level necessary or even cost effective at the time, but the costume store man in a suit look was horrid. Better to have just cut the character from the film than do that to the role! Avoid this at all costs.",neg
"This is a fantastic series first and foremost. It is very well done and very interesting. As a huge WWII buff, I had learned a lot before seeing this series. One of the best things this has going for it is all the interviews with past individuals back when the war was relatively fresh in their minds, comparatively speaking that is. It is nothing against the men that you see getting interviewed in the programs of today, it is just that most of these men weren't really involved in the upper echelons of what was happening then. One of the best parts is the narrating by Sir Laurence Oliver. I would recommend this to anyone that wants to learn about WWII, but really think only the die-hards (such as myself) will want to buy this or watch it more than once. My only real complaint about this entire series is that some of the facts aren't quite as accurate as we now know. Especially with the information about Soviet Union is exaggerated or just plain inaccurate in places. That information is now different we now know because of the fall of the USSR. Overall a fascinating look at WWII and a must see for any serious WWII historian professional or personal alike.",pos
"A bunch of women who can't act sit around, talk, smoke pot. They have another woman in a wheelchair they hide because she is deformed, and occasionally they kill some one to feed this person human flesh that really looks like some store-bought ham which they dressed up by sticking on a few plastic fingers. We don't see them killing anyone, suddenly there is a body on the floor, covered by a bloodied sheet. I can't eat Spam cover by a sheet anymore because of this. Just the thought of Spam cover by a sheet is enough to induce the same narcoleptic fit brought on by trying to get through all of this movie. Occasionally there are randomly inserted scenes of a guy who is ""hunting"" them by way of torturing some guy he strapped to a chair is his basement. Why he caught this guy and how he is connected to the Sit-On-The-Couch Sisters is never explained. There are also scenes of some ""superhuman"" guy freaking out. He p***es blood and punches through a wall, but who he is or what is wrong with him is neither explained nor even tied in to the story.<br /><br />There is no action, no special effects, no story. If you want to watch some boring people talk in a profound way about nothing while sitting around and eating ham and smoking, then here's 90 minutes of that, because, except for a scene where one chick does some hooking on a street corner and the aformentioned random scenes, absolutely NOTHING happens. (YAWN) Oh, I almost forgot, you get to see them move some stuff, including the deformed sister, when they move to their new apartment. Its one of the few times they're not sitting on a couch or lying in bed.",neg
Probably the worst Dolph film ever. There's nothing you'd want or expect here. Don't waste your time. Dolph plays a miserable cop with no interests in life. His brother gets killed and Dolph tries to figure things out. The character is just plain stupid and stumbles around aimlessly. Pointless.,neg
"The title sequence shows the credits written on a rain-soaked sidewalk as people trod on it; music is provided by someone whistling Alfred Newman's ""Street Scene."" Then we meet Det. Sgt. Mark Dixon (Dana Andrews), who always wanted to be something his old man wasn't: a guy on the right side of the law. But he's pretty vicious for a good guy. After several complaints over his roughing people up, his boss, Insp. Nicholas Foley (Robert F. Simon), demotes him. Foley tells him he's a good man, but needs to get his head on straight and be more like Det. Lt. Thomas (Karl Malden), who has just gotten a promotion.<br /><br />Meanwhile, Tommy Scalise (Gary Merrill, in a splendidly slimy performance) has an illegal dice game going and is looking to make a sucker out of the rich Ted Morrison (Harry Von Zell), who was brought in by Ken Paine (Craig Stevens) and his beautiful wife Morgan (Gene Tierney). She figures out too late her husband is using her as a decoy, and Paine strikes her when she refuses to play along. The chivalrous Morrison intervenes but Paine knocks him out cold. That seems to be the worst of it, but later it turns out the guy is dead; and Paine looks guilty.<br /><br />But this won't be Paine's story. Soon Dixon has fallen in love with Morganbut not before losing his temper again and committing a terrible deed that he tries to cover up. Morgan's father, a tale-spinning taxi driver (Tom Tully), may take the rap for it. It's up to Dixon to try to pin the blame on Scalise.<br /><br />Otto Preminger directs a script credited to Ben Hecht and three others from the novel ""Night Cry"" by William L. Stuart. This is a solid film noir with excellent performances and all the shadowy photography and murky morality we expect from this genre. It holds up until the brightly lit ending, which looks like something the studio had filmed to appease the censors. Of course, the classic noir directed by Preminger and starring Andrews and Tierney is ""Laura."" You'll enjoy this, but you can't miss that.",pos
"It is one of the better Indian movies I have seen lately, instead of crappy song and dance or slum dog movies. All the actors have showed the right emotions at the right intensity with right timing. It is the hallmark of a good movie, that it make the viewer go back and research the subject, which exactly what I did checking on Harilal. I always enjoy Akshay Khanna's subtle style of acting and interestingly he had rather a complicated relationship with his own father Vinod Khanna, albeit not as dramatic as Gandhis and wonder how it helped him essay this character. I was impressed by the direction and 2 thumbs up for Anil Kapoor for producing such a classy movie.",pos
i must say this movie is truly amazing and heartwarming. Reese Witherspoon is so charming and Jason London's not so bad either! it is so sweet watching Dani fall in love and it breaks my heart and yet warms my heart at the same time watching Court fall in love with Maureen. however it is even sweeter watching how much he cares for Dani. I must admit though i did kind of want him to fall for Dani in the end. it is just so cute watching her fall for him i did not want her to get her heart broken so badly. but the biggest tragedy i have ever seen occurred in this movie. watching him die made me cry for a whole day. i just could not believe it. however never a more loving relationship has been shown in a movie then Maureen and Dani. they really can make it through anything. i am giving this movie a 9 because i didn't want Court to die but it was still one of the most amazing movies i have ever seen.,pos
"When I was 11, Grease 2 was like crack. It was a classless, shameful, euphoric, and powerfully addictive experience. My sister and I would watch it, rewind it, and watch it over again and again and again until we passed out or became too confused and hostile to stand one another. So, if you are an 11-year old girl, and you reviewed this film as ""brilliant"" or ""fun"" or ""better than the original Grease,"" you have your fledgling adolescent hormones to blame and you can rest assured that this unyielding fixation with utter rubbish will pass.<br /><br />If, however, you are not a little girl, you have absolutely no excuse to suggest that Grease 2 was anything but an inane, artless, slipshod embarrassment for all who participated in its production, distribution, and/or consumption.<br /><br />For the sake of criticism, I will dignify the film now by explaining why it blows <br /><br />1. In a well-executed musical, the songs should advance the narrative or develop the characters. In Grease 2, with a few debatable exceptions, to the music is obscenely pointless. Most of the songs appear to relate gimped innuendo about sex in an excessive and general way (""Score Tonight,"" ""Reproduction,"" ""Do It For Our Country,"" and ""Prowlin'"") without making one concrete statement about any of the film's characters or themes. Plus, all of the music is uncomfortably stupid and no one in the cast demonstrates even the crudest semblance of an ability to sing or dance.<br /><br />2. The T-birds should be badass, and if not at least somewhat likable, but instead each of them is an annoying wussy-dufus-loser. In the end, when Johnny Nogerelli offers Michael the sacred T-bird jacket and initiates him into the gang, Michael should kick it to the ground, spit on it, and duck away to fervently scrub any part of his body that was touched by it. But of course, he accepts it as if it is gold because despite the fact that they are a bunch of bumbling meatheads, there is no greater honor than to be one with the T-birds. <br /><br />3. Since Michael is beautiful, smart, kind, resourceful, and above average in everyway (his musical impotence notwithstanding), it is feasible that Stephanie would ultimately embrace him when he reveals himself to be the man behind the mask. Stephanie, on the other hand, is a slovenly, slack-jawed, bubble gum smacking, dirty sweatshirt wearing, gracelessly rude and trashy dingbat. So aside from being pretty (I guess), she harbors no likable characteristics, thus, audiences are given no justification whatsoever for the depth of Michael's attraction to her.<br /><br />I could go on and on, but I didn't want to mention the gross inferiority to its predecessor since there are apparently so many cranks out there who seem to feel that such a comparison is unfair. I will say this though, to those of you who think you want to revisit this mess for old time's sake: Grease 2 is an experience akin to re-living your first kiss. Only you are 32 now and kissing a snot-nosed 13-year old kid with acne and slobby braces. The magic is gone and you are left feeling dirty and disturbed. Trust me.",neg
"Every child experiences trauma growing up and every child's active imagination has gotten the best of them, but for Jake (Anthony De Marco  of the forthcoming Clint Eastwood film CHANGELING - who resembles Henry Thomas circa 1982) the combination may prove deadly. <br /><br />A lonely six year old whose imagination kicks into high gear when he is crestfallen to learn his quarrelling parents Peter (Sean Bridgers, late of ""DEADWOOD"") and Jules (Brooke Bloom, ""CBS: Miami"") suddenly decide to divorce, leaving him to his own devices and unleashing a new tenant  a zombie in his closet.<br /><br />Jake actually gets this seed planted while playing with neighborhood friend Dillon (Matthew Josten) who provides him with a print out off the internet of FAQ re: zombies. Jake is so convinced that one is out to get him  and his family  he begins to hatch a plan of action to protect them before it's too late.<br /><br />Indie newcomer Shelli Ryan  who wrote and directed  blends domestic drama with underlings of horror but the former (smartly) outweighs the latter, with a decent story buoyed by fine acting(De Marco is the rare breed of child actor where he is a CHILD and not 'acting' - all his nuances are very evident of the awkward, shy, introverted child that many can relate too (I certainly can). Bridgers makes his cheating husband empathetic in the realization he really loves his son while Bloom has the more difficult job of building sympathy as the somewhat lackadaisical mother who is quick to emotions over rationality  it doesn't help when Dillon's mother Ruth (Monette Magrath, who resembles Laura Dern) is constantly feeding her implied information driving a wedge between Jake and his dad. Magrath also has a tough task to make her manipulative character relatively likable but she proves to in a revealing scene that I won't go into detail but shows why she is the way she is (and more importantly how she has also affected her own child).<br /><br />The fillmmaker's subjective camera is also well employed (many angles shown form Jake's POV at waist-level or somewhat skewed; i.e. the upside down shot of Peter carrying his son in the same position while having some fun in the backyard), and the editing is relatively flawless. <br /><br />Ryan based the screenplay on personal experiences growing up and also witnessing first hand account of a friend going through the same situation and how the affects of adult relationships can be harmful if inflicting their fears, anger and stress onto their children. Here the film is very successful in getting its theme across.<br /><br />However the horror underpinnings are a little disjointed to say the least but the homage to George A. Romero's zombie films are shown lovingly by Ryan (Jake's mom is asleep in front of the TV as NIGHT OF THE LIVING DEAD unspools, causing his own belief of the undead to be in their home). The metaphor of a monster acting as surrogate to domestic abuse may be a bit heavy-handed but again, the child's fear of a thing under his bed is universal.",pos
"Love it, love it, love it! This is another absolutely superb performance from the Divine Miss M. From the beginning to the end, this is one big treat! Don't rent it- buy it now!",pos
"While this outing certainly doesn't live up to its predecessor, it does have more than its share of memorable moments. My personal favorite, just after laying waste to a city block with his ""Videodisc Cannon,"" we see a close up of Nimoy's face. As a single tear sheds from his left eye, we know at that point that Nimoy is more than just a killing machine. The viewer can't help but be pulled into his emotional turmoil and we understand that his previously flat affect was only a facade. Absolute brilliance!!! The sex scenes display a nice balance, carnal, but not pornographic. Afterwards, I felt I had a pretty good understanding of how to work the Magnavision Videodisc Player. Too bad they haven't produced them in over 25 years.",neg
"I'm a huge Randolph Scott fan, but this film is a dud. The whole thing has a canned, fake, soundstage feel to it, with truly awful rear-screen projection. It has a good plot idea that the screenwriter has successfully buried in a nitwit script, which makes it impossible for the audience to become immersed in the action and truly care about any of the characters. The directing is pedestrian, and only accentuates how bad the script is instead of helping to improve it. I've seen plenty of thoroughly enjoyable ""soundstage productions"" before, but this is not one of them. All it does is make you appreciate the gritty Scott/Boetticher films all the more.<br /><br />Randolph Scott is tanned, trim, and shines that million dollar smile throughout. He's always a pleasure...even in the worst of his films. Aside from Scott, the other main reason I wanted to see this movie was due to how much I enjoyed Ms. Wymore in Errol Flynn's movie, ""Rocky Mountian"". In ""Man Behind the Gun"", she is just as beautiful, and you can tell she's a good actress, but she was forced to say some pretty dumb lines, and the blocking she was given by the director was truly awful. I've only seen Phil Carey in ""Operation Pacific"", and he plays the exact same character here...an arrogant pain-in-the-butt you want to beat into unconsciousness. I guess it proves he's a good actor...he made me hate him. There are some lame attempts at comic relief that only detract from the film, in my opinion. Although there are many elements to knock, I must say that I found myself truly enjoying the two Spanish songs sung in the musical numbers...but that's not why we go to see Randolph Scott movies, right?<br /><br />There are definitely worse Scott films out there, and this one certainly isn't unbearable, but it also certainly couldn't be deemed anything beyond mediocre.",neg
"Incarcerated train robber near Yuma breaks free his chain-gang and heads for the retired sheriff responsible for killing his wife (as well as a hidden stash of gold which remains hidden thanks to the screenwriter). Attempt to bring the western genre up-to-date with 1970s-style violence and brutality isn't even in the same league as some of the new-fangled westerns which came out of the late-'60s. It is impossibly simple and square, with the female characters merely around as punching-bags and possible rape victims. As the former sheriff back in command, Charlton Heston gives one of his laziest, least-inspired performances ever (he has one good moment, attempting to read a letter and fumbling for his glasses). James Coburn, as the half-mad half-breed, is pretty much on auto-pilot as well, but Coburn has a way of turning even the hoariest dialogue and situations into something prickly and unnerving. It's his show all the way. *1/2 from ****",neg
